"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $500","GROSS RENT!!Occupied units paying rent!!$500 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","869,890","751,244","118,646","1.4","4.4","","869,890","11,470","7,623","8,020","18,093","46,846","89,871","686,509","779","679","","869,890","932","12,265","68,748","35,684","56,814","65,555","109,166","82,856","62,884","374,986","","869,890","124,101","102,226","258,764","198,422","101,835","42,628","18,142","7,937","15,835","3.3","","869,890","146,448","345,153","249,060","98,469","23,168","7,592","","751,244","176,869","574,375","1.94","2.16","","751,244","56,118","287,187","173,760","102,738","57,160","74,281","","751,244","575,165","155,730","16,648","3,701","","751,244","296,954","13,886","186,431","213,677","720","78","163","20,853","18,482","","751,244","5,778","7,790","27,727","","751,244","709,237","17,227","24,780","","176,869","5,411","3,162","1,962","1,915","5,512","25,277","58,442","75,188","867,600","","176,869","86,035","90,834","","86,035","810","3,304","8,453","13,231","9,683","10,010","40,544","2,876","90,834","22,111","6,633","10,112","5,293","7,516","39,169","874","","85,628","44,881","9,803","6,277","6,664","18,003","407","89,545","51,857","8,814","4,131","5,542","4,149","2,927","12,125","1,289","","563,047","70,421","95,164","97,689","82,537","69,684","60,019","87,533","1,611","11,328","","549,873","104,523","63,935","65,531","53,161","57,131","205,592","24,502"
"    Margin of Error","","±2,334","±8,616","±8,022","±0.5","±0.7","","±2,334","±2,291","±1,406","±1,975","±2,522","±4,847","±5,799","±8,201","±540","±735","","±2,334","±390","±1,821","±3,488","±3,011","±5,110","±5,529","±6,047","±5,220","±4,606","±8,901","","±2,334","±7,499","±6,424","±8,703","±8,388","±6,306","±4,225","±2,588","±1,727","±2,258","±0.1","","±2,334","±7,745","±10,367","±8,668","±6,408","±3,515","±1,490","","±8,616","±6,712","±9,863","±0.05","±0.03","","±8,616","±4,669","±7,710","±6,996","±6,220","±4,845","±4,269","","±8,616","±9,495","±6,278","±2,749","±1,439","","±8,616","±8,469","±1,856","±7,319","±7,408","±598","±132","±191","±2,671","±2,376","","±8,616","±1,900","±1,862","±3,861","","±8,616","±9,586","±2,483","±3,048","","±6,712","±1,456","±799","±1,011","±827","±1,263","±3,135","±4,695","±4,393","±35,147","","±6,712","±4,859","±5,420","","±4,859","±458","±1,215","±2,000","±2,377","±1,898","±1,590","±3,668","±147","±5,420","±2,945","±1,643","±2,339","±1,455","±2,138","±3,961","±89","","±4,905","±3,986","±2,076","±1,465","±1,377","±2,493","±346","±5,565","±4,732","±1,571","±1,193","±1,959","±1,688","±1,155","±2,439","±670","","±9,754","±5,112","±5,323","±5,666","±4,604","±4,985","±4,927","±6,015","±38","±2,265","","±10,094","±5,948","±4,317","±4,753","±5,011","±4,333","±8,809","±3,090"
"    Percent","","869,890","86.4%","13.6%","(X)","(X)","","869,890","1.3%","0.9%","0.9%","2.1%","5.4%","10.3%","78.9%","0.1%","0.1%","","869,890","0.1%","1.4%","7.9%","4.1%","6.5%","7.5%","12.5%","9.5%","7.2%","43.1%","","869,890","14.3%","11.8%","29.7%","22.8%","11.7%","4.9%","2.1%","0.9%","1.8%","(X)","","869,890","16.8%","39.7%","28.6%","11.3%","2.7%","0.9%","","751,244","23.5%","76.5%","(X)","(X)","","751,244","7.5%","38.2%","23.1%","13.7%","7.6%","9.9%","","751,244","76.6%","20.7%","2.2%","0.5%","","751,244","39.5%","1.8%","24.8%","28.4%","0.1%","0.0%","0.0%","2.8%","2.5%","","751,244","0.8%","1.0%","3.7%","","751,244","94.4%","2.3%","3.3%","","176,869","3.1%","1.8%","1.1%","1.1%","3.1%","14.3%","33.0%","42.5%","(X)","","176,869","48.6%","51.4%","","86,035","0.9%","3.8%","9.8%","15.4%","11.3%","11.6%","47.1%","(X)","90,834","24.3%","7.3%","11.1%","5.8%","8.3%","43.1%","(X)","","85,628","52.4%","11.4%","7.3%","7.8%","21.0%","(X)","89,545","57.9%","9.8%","4.6%","6.2%","4.6%","3.3%","13.5%","(X)","","563,047","12.5%","16.9%","17.4%","14.7%","12.4%","10.7%","15.5%","(X)","(X)","","549,873","19.0%","11.6%","11.9%","9.7%","10.4%","37.4%","(X)"
"    Percent Margin of Error","","(X)","±0.9","±0.9","(X)","(X)","","(X)","±0.3","±0.2","±0.2","±0.3","±0.6","±0.7","±0.9","±0.1","±0.1","","(X)","±0.1","±0.2","±0.4","±0.3","±0.6","±0.6","±0.7","±0.6","±0.5","±1.0","","(X)","±0.9","±0.7","±1.0","±1.0","±0.7","±0.5","±0.3","±0.2","±0.3","(X)","","(X)","±0.9","±1.2","±1.0","±0.7","±0.4","±0.2","","(X)","±0.9","±0.9","(X)","(X)","","(X)","±0.6","±0.9","±0.9","±0.8","±0.6","±0.6","","(X)","±0.9","±0.8","±0.4","±0.2","","(X)","±1.1","±0.2","±0.9","±1.0","±0.1","±0.1","±0.1","±0.4","±0.3","","(X)","±0.3","±0.2","±0.5","","(X)","±0.5","±0.3","±0.4","","(X)","±0.8","±0.5","±0.6","±0.5","±0.7","±1.6","±2.2","±2.1","(X)","","(X)","±2.2","±2.2","","(X)","±0.5","±1.4","±2.3","±2.5","±2.1","±1.7","±3.5","(X)","(X)","±2.9","±1.7","±2.4","±1.6","±2.3","±3.6","(X)","","(X)","±3.2","±2.4","±1.7","±1.5","±2.7","(X)","(X)","±3.8","±1.8","±1.3","±2.2","±1.8","±1.2","±2.5","(X)","","(X)","±0.9","±0.8","±1.0","±0.8","±0.8","±0.9","±1.0","(X)","(X)","","(X)","±1.0","±0.8","±0.9","±0.9","±0.8","±1.3","(X)"
"Queens borough, Queens County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","849,552","774,752","74,800","2.0","2.9","","849,552","158,576","66,659","180,505","96,209","50,009","32,830","262,953","1,647","164","","849,552","741","7,878","44,549","25,168","29,730","53,259","118,389","166,421","133,310","270,107","","849,552","39,604","31,329","185,952","215,656","159,089","108,524","47,944","28,645","32,809","4.3","","849,552","45,835","218,190","276,593","229,582","58,164","21,188","","774,752","334,859","439,893","3.20","2.82","","774,752","34,978","254,826","231,646","117,874","58,265","77,163","","774,752","280,468","318,052","135,426","40,806","","774,752","591,834","16,160","49,325","102,834","475","1,048","0","5,980","7,096","","774,752","2,986","5,829","15,332","","774,752","699,254","49,362","26,136","","334,859","6,870","4,073","8,961","15,077","35,804","103,926","144,627","15,521","487,400","","334,859","200,590","134,269","","200,590","2,653","15,259","20,027","30,077","38,509","38,248","55,817","2,419","134,269","17,503","9,152","13,910","26,056","29,498","38,150","812","","199,671","57,016","24,221","20,045","16,717","81,672","919","132,423","48,148","21,586","14,324","8,923","7,283","5,737","26,422","1,846","","420,389","20,944","52,726","159,822","135,336","38,147","7,747","5,667","1,434","19,504","","411,827","43,686","50,357","49,451","42,130","34,263","191,940","28,066"
"    Margin of Error","","±938","±3,898","±3,784","±0.5","±0.4","","±938","±5,352","±3,444","±5,770","±3,948","±3,049","±2,748","±5,881","±545","±193","","±938","±330","±1,393","±2,891","±2,607","±2,394","±2,938","±4,769","±5,052","±5,189","±6,576","","±938","±3,077","±2,018","±5,671","±7,079","±5,616","±4,882","±2,848","±2,198","±2,255","±0.1","","±938","±3,126","±5,849","±7,025","±5,986","±3,073","±1,989","","±3,898","±5,885","±6,016","±0.04","±0.03","","±3,898","±2,365","±5,737","±6,324","±4,267","±3,295","±3,490","","±3,898","±5,039","±5,989","±4,666","±2,872","","±3,898","±7,218","±1,432","±3,601","±4,015","±370","±551","±190","±1,011","±1,195","","±3,898","±785","±1,157","±1,922","","±3,898","±4,982","±3,129","±2,191","","±5,885","±1,075","±939","±1,326","±1,763","±2,943","±3,885","±5,042","±1,959","±7,020","","±5,885","±5,601","±4,720","","±5,601","±756","±1,783","±1,765","±2,376","±2,686","±2,918","±3,210","±40","±4,720","±1,930","±1,596","±1,843","±2,042","±2,633","±2,483","±17","","±5,603","±3,502","±1,857","±1,806","±1,986","±4,258","±373","±4,685","±3,006","±2,103","±1,743","±1,262","±934","±935","±2,026","±580","","±6,061","±2,109","±3,876","±5,669","±4,893","±3,308","±1,137","±1,099","±14","±2,324","","±6,072","±3,315","±3,431","±3,413","±3,688","±2,956","±6,123","±2,829"
"    Percent","","849,552","91.2%","8.8%","(X)","(X)","","849,552","18.7%","7.8%","21.2%","11.3%","5.9%","3.9%","31.0%","0.2%","0.0%","","849,552","0.1%","0.9%","5.2%","3.0%","3.5%","6.3%","13.9%","19.6%","15.7%","31.8%","","849,552","4.7%","3.7%","21.9%","25.4%","18.7%","12.8%","5.6%","3.4%","3.9%","(X)","","849,552","5.4%","25.7%","32.6%","27.0%","6.8%","2.5%","","774,752","43.2%","56.8%","(X)","(X)","","774,752","4.5%","32.9%","29.9%","15.2%","7.5%","10.0%","","774,752","36.2%","41.1%","17.5%","5.3%","","774,752","76.4%","2.1%","6.4%","13.3%","0.1%","0.1%","0.0%","0.8%","0.9%","","774,752","0.4%","0.8%","2.0%","","774,752","90.3%","6.4%","3.4%","","334,859","2.1%","1.2%","2.7%","4.5%","10.7%","31.0%","43.2%","4.6%","(X)","","334,859","59.9%","40.1%","","200,590","1.3%","7.6%","10.0%","15.0%","19.2%","19.1%","27.8%","(X)","134,269","13.0%","6.8%","10.4%","19.4%","22.0%","28.4%","(X)","","199,671","28.6%","12.1%","10.0%","8.4%","40.9%","(X)","132,423","36.4%","16.3%","10.8%","6.7%","5.5%","4.3%","20.0%","(X)","","420,389","5.0%","12.5%","38.0%","32.2%","9.1%","1.8%","1.3%","(X)","(X)","","411,827","10.6%","12.2%","12.0%","10.2%","8.3%","46.6%","(X)"
"    Percent Margin of Error","","(X)","±0.4","±0.4","(X)","(X)","","(X)","±0.6","±0.4","±0.7","±0.5","±0.4","±0.3","±0.7","±0.1","±0.1","","(X)","±0.1","±0.2","±0.3","±0.3","±0.3","±0.3","±0.6","±0.6","±0.6","±0.8","","(X)","±0.4","±0.2","±0.7","±0.8","±0.7","±0.6","±0.3","±0.3","±0.3","(X)","","(X)","±0.4","±0.7","±0.8","±0.7","±0.4","±0.2","","(X)","±0.7","±0.7","(X)","(X)","","(X)","±0.3","±0.7","±0.8","±0.5","±0.4","±0.4","","(X)","±0.7","±0.7","±0.6","±0.4","","(X)","±0.8","±0.2","±0.5","±0.5","±0.1","±0.1","±0.1","±0.1","±0.2","","(X)","±0.1","±0.1","±0.2","","(X)","±0.4","±0.4","±0.3","","(X)","±0.3","±0.3","±0.4","±0.5","±0.8","±1.1","±1.3","±0.6","(X)","","(X)","±1.3","±1.3","","(X)","±0.4","±0.9","±0.8","±1.2","±1.3","±1.3","±1.3","(X)","(X)","±1.3","±1.1","±1.3","±1.5","±1.7","±1.7","(X)","","(X)","±1.7","±0.8","±0.9","±1.0","±1.6","(X)","(X)","±1.9","±1.6","±1.1","±0.9","±0.7","±0.7","±1.4","(X)","","(X)","±0.5","±0.9","±1.2","±1.2","±0.8","±0.3","±0.3","(X)","(X)","","(X)","±0.8","±0.8","±0.8","±0.9","±0.7","±1.3","(X)"
"Staten Island borough, Richmond County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","178,986","167,462","11,524","1.5","4.2","","178,986","62,038","46,364","41,346","5,421","3,347","2,422","17,465","583","0","","178,986","222","2,781","19,566","17,504","27,201","27,611","22,119","18,903","7,015","36,064","","178,986","3,198","2,703","21,530","24,712","34,855","41,267","22,192","12,934","15,595","5.6","","178,986","3,720","26,697","36,742","80,677","24,969","6,181","","167,462","115,316","52,146","2.94","2.46","","167,462","6,256","45,003","54,938","28,987","13,342","18,936","","167,462","29,828","59,398","56,309","21,927","","167,462","147,388","2,256","7,495","8,691","112","0","22","702","796","","167,462","822","618","4,696","","167,462","160,808","5,042","1,612","","115,316","1,234","664","1,330","1,170","11,094","54,233","42,974","2,617","457,700","","115,316","82,206","33,110","","82,206","116","2,456","7,923","16,766","20,505","16,308","18,132","2,338","33,110","278","695","4,519","8,319","9,423","9,876","852","","81,238","23,381","12,377","10,271","7,552","27,657","968","32,241","8,633","6,482","4,324","2,567","1,845","2,193","6,197","869","","50,176","6,082","10,809","19,038","9,976","3,304","884","83","1,208","1,970","","45,490","5,517","5,338","5,429","4,275","4,268","20,663","6,656"
"    Margin of Error","","±716","±2,019","±1,857","±0.7","±1.5","","±716","±2,979","±2,988","±2,642","±1,268","±793","±788","±1,876","±394","±190","","±716","±309","±1,049","±2,392","±1,502","±2,295","±2,754","±2,428","±2,394","±1,283","±2,748","","±716","±974","±793","±2,474","±2,641","±2,725","±2,620","±2,141","±1,971","±1,634","±0.2","","±716","±1,048","±2,548","±2,457","±2,728","±2,342","±1,138","","±2,019","±3,223","±3,166","±0.05","±0.09","","±2,019","±1,498","±2,828","±2,840","±2,393","±1,640","±1,690","","±2,019","±2,806","±2,938","±3,139","±2,252","","±2,019","±2,908","±630","±1,176","±1,425","±150","±190","±36","±320","±361","","±2,019","±559","±440","±1,252","","±2,019","±2,126","±1,108","±710","","±3,223","±519","±262","±596","±428","±1,466","±2,712","±2,520","±755","±6,482","","±3,223","±2,893","±2,141","","±2,893","±140","±765","±1,352","±1,717","±2,007","±1,944","±2,187","±49","±2,141","±209","±295","±832","±1,335","±1,220","±1,316","±22","","±2,833","±2,221","±1,736","±1,868","±1,445","±2,496","±487","±2,173","±1,092","±1,091","±812","±696","±559","±708","±1,063","±521","","±2,997","±1,146","±2,025","±2,345","±1,731","±1,000","±544","±69","±51","±740","","±2,786","±1,314","±1,335","±1,298","±917","±1,215","±2,381","±1,671"
"    Percent","","178,986","93.6%","6.4%","(X)","(X)","","178,986","34.7%","25.9%","23.1%","3.0%","1.9%","1.4%","9.8%","0.3%","0.0%","","178,986","0.1%","1.6%","10.9%","9.8%","15.2%","15.4%","12.4%","10.6%","3.9%","20.1%","","178,986","1.8%","1.5%","12.0%","13.8%","19.5%","23.1%","12.4%","7.2%","8.7%","(X)","","178,986","2.1%","14.9%","20.5%","45.1%","14.0%","3.5%","","167,462","68.9%","31.1%","(X)","(X)","","167,462","3.7%","26.9%","32.8%","17.3%","8.0%","11.3%","","167,462","17.8%","35.5%","33.6%","13.1%","","167,462","88.0%","1.3%","4.5%","5.2%","0.1%","0.0%","0.0%","0.4%","0.5%","","167,462","0.5%","0.4%","2.8%","","167,462","96.0%","3.0%","1.0%","","115,316","1.1%","0.6%","1.2%","1.0%","9.6%","47.0%","37.3%","2.3%","(X)","","115,316","71.3%","28.7%","","82,206","0.1%","3.0%","9.6%","20.4%","24.9%","19.8%","22.1%","(X)","33,110","0.8%","2.1%","13.6%","25.1%","28.5%","29.8%","(X)","","81,238","28.8%","15.2%","12.6%","9.3%","34.0%","(X)","32,241","26.8%","20.1%","13.4%","8.0%","5.7%","6.8%","19.2%","(X)","","50,176","12.1%","21.5%","37.9%","19.9%","6.6%","1.8%","0.2%","(X)","(X)","","45,490","12.1%","11.7%","11.9%","9.4%","9.4%","45.4%","(X)"
